Station ID	Station.Code	Station name	Station ID	Station Code	longitude	latitude	Catch_area_km2	runoff_mm/yr	Depth (m)	Lake_area_km2	Forest_Area %	Cultivated_Area %	Peat_Area %	Glacier_Area %	Water_ex_lake_Area %	Heath_Area %	Lake_Area %	Res_time_years
3813	2011-1-34	HOH 366	3813	2011-1-34	23.5917	69.3786	0.51	383	1.05	0.07	43.4	0	26.4	0	11.3	18.9	13.7	0.5
3814	2011-1-41	Madiijavrit	3814	2011-1-41	23.4928	68.7672	0.4	337	0.86	0.1	69.1	0	18.2	0	10.9	1.8	24.8	0.63
3815	2011-1-51	HOH 376	3815	2011-1-51	23.5122	69.2879	1.72	394	1.08	0.1	78.7	0	9.7	0	6.5	5.1	5.8	0.5
3816	2011-1-58	HOH 370	3816	2011-1-58	24.6243	68.9542	0.77	283	0.31	0.08	0	0	30	0	8.9	61.1	10.4	0.5
3817	2011-1-66	HOH 381	3817	2011-1-66	22.8677	69.1129	2.07	375	3.16	0.09	57.8	0	41	0	1.2	0	4.3	0.5
3818	2011-1-67	HOH 358	3818	2011-1-67	23.5835	69.1735	0.27	341	1.53	0.05	67.3	0	18.2	0	9.1	5.4	18.5	0.83
3819	04.02.2011	Cuorvonc?kavuoljavri	3819	04.02.2011	23.706	69.6402	0.69	413	4.16	0.11	0	0	3.5	0	19.3	77.2	16	1.61
3820	05.02.2011	Gaggesjavri	3820	05.02.2011	24.1371	69.2372	6.63	430	1.57	0.94	0	0	5.2	0	14	80.8	14.2	0.52
3821	12.02.2011	Cuolbmajavri	3821	12.02.2011	22.7672	69.3354	7.06	443	12.04	0.79	0	0	0.1	0	12.7	87.2	11.2	3.04
3822	13.02.2011	HOH 385	3822	13.02.2011	24.3497	68.9227	0.5	349	1.29	0.11	64.4	0	11.1	0	24.4	0.1	22	0.82
3823	14.02.2011	HOH 446	3823	14.02.2011	23.5894	68.965	0.27	325	1.02	0.1	0	0	18.5	0	37	44.5	36.5	1.15
3824	15.02.2011	HOH 356	3824	15.02.2011	24.9484	68.8614	2.75	365	2.7	0.31	76.6	0	9.4	0	13.2	0.8	11.3	0.83
3825	18.02.2011	HOH 424	3825	18.02.2011	24.6207	68.7804	1.11	363	1.94	0.33	65.6	0	6.4	0	26.4	1.6	29.9	1.6
3826	20.02.2011	Vuovdevuonjaljavri	3826	20.02.2011	23.6392	69.6205	2.25	406	4.56	0.18	2.3	0	5.9	0	8.2	83.6	8	0.9
3827	2011-2-31	Vuovdeluobbal	3827	2011-2-31	23.6654	69.2208	5.57	351	2.84	0.13	48.1	0	10.5	0	3	38.4	2.3	0.5
3828	2011-2-43	HOH 376	3828	2011-2-43	24.3655	68.9891	7.55	329	1.32	0.34	44.5	0	14.1	0	9.6	31.8	4.5	0.5
3829	2011-2-44	Rebmesluobbalat	3829	2011-2-44	22.9747	68.7298	2.3	368	0.29	0.14	6.4	0	51.3	0	4.5	37.8	6.1	0.5
3830	05.03.2011	Saiva	3830	05.03.2011	23.3442	69.3999	27.93	409	4.4	1.67	15.6	0	17	0	5.6	61.8	6	0.64
3831	11.03.2011	Mollejusg?ejavri	3831	11.03.2011	22.3717	69.4237	16.57	561	6.17	1.11	0	0	3	0	6.4	90.6	6.7	0.74
3832	13.03.2011	J?gajavri	3832	13.03.2011	22.8644	69.2292	21.97	420	8.9	1.01	25.5	0	22.8	0	4.6	47.1	4.6	0.97
3833	10.01.2011	HOH 390	3833	10.01.2011	24.8541	68.6465	6.29	444	2.56	0.07	46	0	6.3	0	1	46.7	1.1	0.5
3834	26.01.2012	HOH 542	3834	26.01.2012	22.4379	69.9679	0.32	1073	1.68	0.07	0	0	0	0	38.9	61.1	22	0.5
3835	2012-1-33	HOH 745	3835	2012-1-33	22.6027	69.9724	0.11	923	2.66	0.04	0	0	0	0	20	80	37.7	1.09
3836	2012-1-38	T?rrelvvatna	3836	2012-1-38	22.6475	69.8146	1.96	746	3.01	0.07	0	0	0	0	3.7	96.3	3.6	0.5
3837	2012-1-53	HOH 230	3837	2012-1-53	23.4365	69.8597	0.45	404	1.93	0.09	67.7	0	18.5	0	13.8	0	20	0.96
3838	2012-1-54	HOH 459	3838	2012-1-54	23.9874	69.9282	0.57	636	2.45	0.04	0	0	1.8	0	7.3	90.9	7	0.5
3839	2012-1-56	HOH 392	3839	2012-1-56	22.842	70.0276	0.59	784	3.1	0.05	0	0	0	0	7.7	92.3	8.4	0.5
3840	2012-1-62	HOH 359	3840	2012-1-62	23.7626	69.8332	2.93	481	1.46	0.05	39	0	3.9	0	1.8	55.3	1.7	0.5
3841	01.02.2012	HOH 479	3841	01.02.2012	24.1141	69.815	3.16	515	3.35	0.17	0	0	2.9	0	5.5	91.6	5.4	0.5
3842	26.02.2012	Ninnasjuhanajavri	3842	26.02.2012	23.907	69.75	4.56	502	5.79	0.15	8.5	0	3	0	3.2	85.3	3.3	0.5
3843	2012-2-42	HOH 719	3843	2012-2-42	22.6037	69.8579	0.74	1136	2.95	0.13	0	0	0	0	11.8	88.2	17.6	0.5
3844	2012-2-46	?vre S?relvvatnet	3844	2012-2-46	23.799	70.0079	12.02	807	2.91	0.2	0	0	3.1	0	1.7	95.2	1.7	0.5
3845	2014-1-59	HOH 665	3845	2014-1-59	22.2536	70.083	0.35	1016	5.4	0.05	0	0	0	0	6.7	93.3	14.4	0.76
3846	2014-2-29	Ternevatnet	3846	2014-2-29	22.3846	70.0955	5.88	1045	9.35	0.44	0	0	0	0	8	92	7.5	0.67
3847	10.02.2015	Langkeilvatn	3847	10.02.2015	22.5434	70.6691	0.67	1642	4.98	0.11	0	0	1.3	0	13.8	84.9	16.4	0.5
3848	03.01.2017	HOH 610	3848	03.01.2017	24.106	70.389	0.26	944	8.08	0.09	0	0	0	0	25.7	74.3	34.5	2.95
3849	2017-1-55	HOH 243	3849	2017-1-55	24.3265	70.6214	0.32	1333	6.17	0.06	0	0	0	0	13.3	86.7	18.5	0.86
3850	2017-2-45	Gukkesluobbal	3850	2017-2-45	23.7937	70.2615	3.38	868	4.29	0.11	0	0	1.4	0	1.3	97.3	3.3	0.5
3851	2018-1-36	HOH 165	3851	2018-1-36	24.6422	70.9119	3.61	1566	7.26	0.06	0	0	0	0	1.6	98.4	1.7	0.5
3852	2018-1-39	HOH 370	3852	2018-1-39	24.8166	70.6868	0.93	1319	3.48	0.05	0	0	0	0	5	95	5.4	0.5
3853	2018-1-46	HOH 497	3853	2018-1-46	24.9228	70.6699	0.42	1493	5.83	0.05	0	0	0	0	11.1	88.9	11.9	0.5
3854	2018-1-49	HOH 340	3854	2018-1-49	25.1521	70.8034	0.29	1307	3.22	0.07	0	0	0	0	26.1	73.9	24.1	0.59
3855	2018-1-72	HOH 128	3855	2018-1-72	24.9986	70.8638	0.26	1425	3.84	0.04	0	0	0	0	22.2	77.8	15.7	0.5
3856	22.02.2018	Lamvatnet	3856	22.02.2018	24.463	70.8112	2.82	1374	11.23	0.17	0	0	0	0	6.1	93.9	6	0.5
3857	2018-2-37	Jiegnajavrit	3857	2018-2-37	25.4324	70.8962	2.29	885	10.44	0.19	0	0	0	0	20.4	79.6	8.3	0.98
3858	06.03.2018	M?kejavri	3858	06.03.2018	25.1569	70.7646	5.54	1441	12.41	1.05	0	0	0.2	0	18.5	81.3	19	1.63
3859	05.01.2020	HOH 582	3859	05.01.2020	25.5487	70.0727	0.73	740	2.74	0.1	0	0	1.4	0	10	88.6	13.6	0.5
3860	20.01.2020	Ucca Lakcajavrit	3860	20.01.2020	25.6836	70.399	0.18	646	1.44	0.04	0	0	0	0	30.8	69.2	21.8	0.5
3861	2020-1-50	Rambij?vi	3861	2020-1-50	25.5453	70.3557	1.71	628	3.13	0.07	88	0	0.6	0	4	7.4	4.1	0.5
3862	2020-1-70	HOH 316	3862	2020-1-70	25.5425	69.8169	0.35	470	0.42	0.06	47	0	40	0	8	5	17	0.5
3863	2020-1-71	Raktoailuobbalat	3863	2020-1-71	24.5966	70.3416	3.58	593	3.35	0.09	0	0	2.3	0	2.9	94.8	2.5	0.5
3864	11.02.2020	B?dnejavri	3864	11.02.2020	24.4709	69.8619	0.57	648	2.8	0.11	0	0	0	0	19	81	19.3	0.83
3865	2020-2-32	Coalbmejavri	3865	2020-2-32	24.9896	69.9912	13.1	489	10.44	0.16	16.9	0	0.3	0	1.4	81.4	1.2	0.5
3866	2020-2-41	Luomujavrit	3866	2020-2-41	25.0388	70.6302	3.41	1368	10.15	0.21	0	0	0	0	6	94	6.2	0.5
3867	2020-2-47	Ravdujavri	3867	2020-2-47	25.8377	70.3366	1.08	762	2.87	0.11	71	0	4	0	11	14	10.2	0.5
3868	01.03.2020	L?tujavri	3868	01.03.2020	24.3421	70.175	17.03	665	4.66	2.84	0	0	7.8	0	18.4	73.8	16.7	1.17
3869	02.01.2021	HOH 450	3869	02.01.2021	24.6528	69.6473	71.84	461		0.08	0	0	49.6	0	1.7	48.7	0.1	0.5
3870	17.01.2021	Hannoailaddut	3870	17.01.2021	24.9836	69.1408	1.72	386	0.34	0.07	2.3	0	6.3	0	4	87.4	4.1	0.5
3871	24.01.2021	HOH 310	3871	24.01.2021	24.2912	69.4204	3.13	321	1.5	0.06	77.3	0	13.3	0	2	7.4	1.9	0.5
3872	2021-1-35	HOH 415	3872	2021-1-35	24.2617	69.727	0.5	494	0.4	0.05	0	0	0	0	9.1	90.9	10.1	0.5
3873	2021-1-64	HOH 382	3873	2021-1-64	24.7742	69.4732	4.05	382	1.91	0.08	34.3	0	2.3	0	2.3	61.1	2	0.5
3874	2021-1-65	HOH 361	3874	2021-1-65	25.8983	69.7496	2.71	458	0.25	0.04	5.2	0	17.4	0	1.7	75.7	1.5	0.5
3875	08.02.2021	Iddjavarjavri	3875	08.02.2021	25.1856	69.6354	18.62	396	1.28	0.14	82.8	0	4.5	0	1.1	11.6	0.8	0.5
3876	21.02.2021	D?gej?javrit	3876	21.02.2021	24.7375	69.6144	2.52	458	1.49	0.13	0	0	0.5	0	6.2	93.3	5.2	0.5
3877	2021-2-40	Nieidaidjavrit	3877	2021-2-40	25.227	69.5766	2.61	404	3.6	0.33	66.7	0	1.7	0	27.5	4.1	12.7	1.13
3878	12.03.2021	Mailejavri	3878	12.03.2021	25.0471	69.5632	79.12	399	5.84	2.35	10.9	0	1.1	0	3	85	3	0.5
3879	02.04.2021	Iddjajavr	3879	02.04.2021	25.3638	69.6041	85.39	376	7.69	10.28	78.8	0	2.4	0	12.3	6.5	12	2.46
3883	23.01.2022	Liinajavri	3883	23.01.2022	26.4074	70.4304	2.01	642	3.02	0.07	0	0	0	0	3.2	96.8	3.5	0.5
3884	25.01.2022	HOH 417	3884	25.01.2022	26.1522	70.5214	0.24	953	0.8	0.05	0	0	0	0	29.4	70.6	20.9	0.5
3885	28.01.2022	HOH 425	3885	28.01.2022	26.3718	70.4898	1.18	850	1.92	0.05	0	0	0	0	4.2	95.8	4.2	0.5
3886	2022-1-43	HOH 210	3886	2022-1-43	27.6341	71.0151	1.36	765	4.07	0.08	0	0	0	0	5.5	94.5	5.9	0.5
3887	2022-1-69	HOH 223	3887	2022-1-69	26.7839	70.2851	0.94	657	4.72	0.04	0	0	1	0	4.1	94.9	4.2	0.5
3888	06.02.2022	HOH 306	3888	06.02.2022	27.5271	71.0634	0.97	732	2.98	0.17	0	0	16.5	0	12.8	70.7	17.5	0.71
3889	18.01.2023	Nerdalsvatnet	3889	18.01.2023	27.3796	70.5742	2.57	893	3.85	0.07	22.6	0	0.4	0	3	74	2.7	0.5
3891	02.02.2023	Holmevatnet	3891	02.02.2023	28.2213	71.0575	1.4	778	3.06	0.14	0	0	1.5	0	10.6	87.9	10	0.5
3892	19.02.2023	HOH 257	3892	19.02.2023	27.8184	70.9039	1.86	953	1.7	0.11	0	0	3	0	5.5	91.5	5.9	0.5
3893	23.02.2023	Middagsvatna	3893	23.02.2023	28.0745	71.0267	0.58	933	1.76	0.03	0	0	1.6	0	1.8	96.6	5.1	0.5
3894	01.01.2025	Gistuladdut	3894	01.01.2025	27.6699	70.3399	0.76	716	3.61	0.05	0	0	0	0	5.6	94.4	6.6	0.5
3895	11.01.2025	HOH 368	3895	11.01.2025	27.763	70.4058	0.17	743	3.23	0.06	0	0	0	0	25	75	35.8	1.56
3896	15.01.2025	HOH 185	3896	15.01.2025	28.3877	70.4373	0.62	528	2.37	0.04	67.5	0	3.6	0	4.8	24.1	6.5	0.5
3897	2025-1-47	Hannujavrit	3897	2025-1-47	27.9134	70.3166	1.25	517	2.76	0.05	27.8	0	27.8	0	5.6	38.8	4	0.5
3898	2025-1-52	HOH 299	3898	2025-1-52	27.0578	69.9974	1.83	481	1.75	0.05	0	0	2.9	0	2.9	94.2	2.7	0.5
3899	09.02.2025	Sammutjavri	3899	09.02.2025	26.8393	69.9891	0.93	433	6.08	0.12	63.2	0	1.6	0	9.6	25.6	12.9	1.81
3900	09.03.2025	Nissujavri	3900	09.03.2025	27.8192	70.4134	14.3	675	16.81	2.51	0	0	0.3	0	17.6	82.1	17.5	4.37
3901	04.01.2027	HOH 329	3901	04.01.2027	29.1056	69.9746	0.25	491	2.64	0.04	0	0	0	0	18.5	81.5	16.3	0.88
3902	25.02.2027	Suolujavri	3902	25.02.2027	28.4075	70.0723	5.2	386	8.12	0.05	59.1	0	1.5	0	18.1	21.3	1	0.5
3903	2027-2-33	HOH 272	3903	2027-2-33	28.6842	69.9571	7.75	479	2.27	0.11	0	0	2.3	0	1.8	95.9	1.4	0.5
3904	03.03.2027	Diergejavri	3904	03.03.2027	28.5316	69.9863	128.35	416	7.62	1.57	23.9	0	1.4	0	1.1	73.6	1.2	0.5
3905	07.03.2027	Cuoggujavri	3905	07.03.2027	28.3162	70.1572	4.74	395	6.36	1.17	62	0	6.8	0	26.6	4.6	24.7	3.98
3906	17.02.2028	Prestelvvatnet	3906	17.02.2028	29.8696	70.6444	0.92	1022	4.49	0.1	0	0	0	0	8.8	91.2	10.9	0.5
3907	14.01.2030	HOH 228	3907	14.01.2030	29.5202	69.8855	0.57	417	6.39	0.05	0	0	0	0	11.1	88.9	8.8	1.34
3908	21.01.2030	HOH 126	3908	21.01.2030	29.5297	69.7866	0.76	386	2.93	0.07	26.7	0	0	0	9.3	64	9.2	0.7
3909	2030-1-68	HOH 328	3909	2030-1-68	29.0924	69.9252	0.29	513	3.45	0.04	0	0	0	0	12.5	87.5	13.7	0.92
3910	24.02.2030	Urdtjernet	3910	24.02.2030	29.5289	69.4361	1.31	370	4.41	0.15	79.5	0	1.3	0	19.2	0	11.5	1.37
3911	28.02.2030	Indre Torvfjellvatna	3911	28.02.2030	28.9173	69.7447	8.46	345	4.65	1.88	41.9	0	2.5	0	11.9	43.7	22.2	3
3912	2030-2-35	Lynnevatn	3912	2030-2-35	28.9176	69.2446	14.46	360	3.85	0.15	73.8	0	1.8	0	1.1	23.3	1	0.5
3913	2030-2-38	HOH 205	3913	2030-2-38	29.3834	69.9653	1.07	448	10.12	0.13	0	0	0	0	11.5	88.5	12.1	2.74
3914	04.03.2030	Moalkegalsajavri	3914	04.03.2030	29.2102	69.7593	8.91	393	12.96	1.04	23.5	0	1.9	0	12.2	62.4	11.7	3.85
3915	08.03.2030	Store Sametti	15860	2030-623	29.6376	69.4665	85.89	378		7.51	23.9	0	0	0	8.7	67.4	8.7	0.5
3916	14.03.2030	Store Valvatnet	125	2030-607	30.6531	69.7149	19.88	665		0.04	21.4	0	0	0	18.4	60.2	0.2	0.5
3917	1640-3-7	Midtre Muggsj?en	3917	1640-3-7	12.1682	62.4327	9.65	481	4.45	1.42	10.8	0	0.8	0	2.4	86	14.7	1.36
3918	1711-3-1	Skurdalsvatnet	3918	1711-3-1	12.1105	63.3815	2.68	1311		3.75	2.1	0	0	0	13.1	84.8	139.7	0.5
